Date,State,Coal_Consumption,Petrol_Consumption
1/31/1993,SD,223.475,1652.741667
1/31/1993,TN,2149.383333,8696.075
1/31/1993,TX,7827.204167,84596.05833
1/31/1993,US,77003.89167,521654.0375
1/31/1993,UT,1322.816667,3077.341667
1/31/1993,VA,1259.870833,11170.925
1/31/1993,VT,1.141666667,1276.166667
1/31/1993,WA,515.95,11994.49167
1/31/1993,WI,1705.641667,7615.220833
1/31/1993,WV,2756.766667,3040.179167
1/31/1993,WY,2234.45,1758.458333
2/28/1993,AK,69.25416667,3131.783333
2/28/1993,AL,2703.2375,7589.716667
2/28/1993,AR,994.8291667,4328.4125
2/28/1993,AZ,1542.233333,5752.15
2/28/1993,CA,327.225,48719.40833
2/28/1993,CO,1440.420833,5469.4875
2/28/1993,CT,124.6708333,6109.6375
2/28/1993,DC,4.2125,543.9083333
2/28/1993,DE,178.4833333,2165.470833
2/28/1993,FL,2229.020833,23850.22083
2/28/1993,GA,2196.75,12905.525
2/28/1993,HI,43.03333333,3646.695833
2/28/1993,IA,1566.229167,5407.354167
2/28/1993,ID,44.2625,1888.479167
2/28/1993,IL,2932.816667,17098.36667
2/28/1993,IN,4969.866667,12037.275
2/28/1993,KS,1330.370833,5834.283333
2/28/1993,KY,3093.254167,8107.2875
2/28/1993,LA,1139.591667,27688.19167
2/28/1993,MA,337.6125,11148.5625
2/28/1993,MD,834.8541667,7651.758333
2/28/1993,ME,72.65833333,3470.220833
2/28/1993,MI,2678.85,14085.45833
2/28/1993,MN,1474.3625,8487.566667
2/28/1993,MO,2015.879167,9558.9
2/28/1993,MS,315.3958333,6301.104167
2/28/1993,MT,859.1208333,2194.966667
2/28/1993,NC,2233.691667,11655.9
2/28/1993,ND,2525.129167,1772.5875
2/28/1993,NE,750.975,3140.079167
2/28/1993,NH,114.6125,2237.495833
2/28/1993,NJ,196.4,16509.9875
2/28/1993,NM,1244.25,3803.454167
2/28/1993,NV,661.075,2825.995833
2/28/1993,NY,1095.8375,23301.61667
2/28/1993,OH,4905.75,17158.00417
2/28/1993,OK,1599.6625,7087.7
2/28/1993,OR,175.9,5498.4375
2/28/1993,PA,5189.354167,19564.3
2/28/1993,RI,0.325,1524.845833
2/28/1993,SC,1015.079167,6073.85
2/28/1993,SD,223.6916667,1662.425
2/28/1993,TN,2180.616667,8717.258333
2/28/1993,TX,7870.879167,84505.775
2/28/1993,US,77307.44167,522132.2125
2/28/1993,UT,1325.683333,3084.825
2/28/1993,VA,1265.7125,11201.40833
2/28/1993,VT,1.025,1275.333333
2/28/1993,WA,512.05,11887.34167
2/28/1993,WI,1712.525,7658.029167
2/28/1993,WV,2764.233333,3041.904167
2/28/1993,WY,2224.716667,1771.541667
3/31/1993,AK,69.84583333,3132.35
3/31/1993,AL,2716.129167,7606.983333
3/31/1993,AR,985.7375,4350.154167
3/31/1993,AZ,1551.2,5775.616667
3/31/1993,CA,325.175,48586.225
3/31/1993,CO,1443.5125,5510.545833
3/31/1993,CT,124.2625,6078.6625
3/31/1993,DC,4.220833333,547.5583333
3/31/1993,DE,184.1166667,2164.6625
3/31/1993,FL,2229.979167,23925.24583
3/31/1993,GA,2210.083333,13030.90833
3/31/1993,HI,46.26666667,3602.8375
3/31/1993,IA,1576.104167,5476.3125
3/31/1993,ID,44.20416667,1903.854167
3/31/1993,IL,2987.283333,17196.93333
3/31/1993,IN,4983.1,12082.99167
3/31/1993,KS,1356.695833,5765.85
3/31/1993,KY,3129.845833,8108.945833
3/31/1993,LA,1139.608333,27730.74167
3/31/1993,MA,333.9208333,11117.77083
3/31/1993,MD,839.4791667,7684.941667
3/31/1993,ME,69.30833333,3481.9125
3/31/1993,MI,2684.383333,14126.375
3/31/1993,MN,1486.004167,8523.533333
3/31/1993,MO,2000.8875,9598.533333
3/31/1993,MS,319.9375,6332.729167
3/31/1993,MT,844.1125,2212.9
3/31/1993,NC,2247.075,11702.53333
3/31/1993,ND,2525.1375,1769.679167
3/31/1993,NE,763.0916667,3138.320833
3/31/1993,NH,115.5875,2240.570833
3/31/1993,NJ,196.5333333,16446.54583
3/31/1993,NM,1245.75,3803.6125
3/31/1993,NV,658.725,2843.904167
3/31/1993,NY,1086.595833,23289.35
3/31/1993,OH,4908.75,17202.59583
3/31/1993,OK,1613.070833,7076.766667
3/31/1993,OR,175.7,5494.395833
3/31/1993,PA,5195.3125,19603.23333
3/31/1993,RI,0.308333333,1519.120833
3/31/1993,SC,1028.654167,6089.716667
3/31/1993,SD,223.9083333,1672.108333
3/31/1993,TN,2211.85,8738.441667
3/31/1993,TX,7914.554167,84415.49167
3/31/1993,US,77610.99167,522610.3875
3/31/1993,UT,1328.55,3092.308333
3/31/1993,VA,1271.554167,11231.89167
3/31/1993,VT,0.908333333,1274.5
3/31/1993,WA,508.15,11780.19167
3/31/1993,WI,1719.408333,7700.8375
3/31/1993,WV,2771.7,3043.629167
3/31/1993,WY,2214.983333,1784.625
4/30/1993,AK,70.4375,3132.916667
4/30/1993,AL,2729.020833,7624.25
4/30/1993,AR,976.6458333,4371.895833
4/30/1993,AZ,1560.166667,5799.083333
4/30/1993,CA,323.125,48453.04167
4/30/1993,CO,1446.604167,5551.604167
4/30/1993,CT,123.8541667,6047.6875
4/30/1993,DC,4.229166667,551.2083333
4/30/1993,DE,189.75,2163.854167
4/30/1993,FL,2230.9375,24000.27083
4/30/1993,GA,2223.416667,13156.29167
4/30/1993,HI,49.5,3558.979167
4/30/1993,IA,1585.979167,5545.270833
4/30/1993,ID,44.14583333,1919.229167
4/30/1993,IL,3041.75,17295.5
4/30/1993,IN,4996.333333,12128.70833
4/30/1993,KS,1383.020833,5697.416667
4/30/1993,KY,3166.4375,8110.604167
4/30/1993,LA,1139.625,27773.29167
4/30/1993,MA,330.2291667,11086.97917
4/30/1993,MD,844.1041667,7718.125
4/30/1993,ME,65.95833333,3493.604167
4/30/1993,MI,2689.916667,14167.29167
4/30/1993,MN,1497.645833,8559.5
4/30/1993,MO,1985.895833,9638.166667
4/30/1993,MS,324.4791667,6364.354167
4/30/1993,MT,829.1041667,2230.833333
4/30/1993,NC,2260.458333,11749.16667
4/30/1993,ND,2525.145833,1766.770833
4/30/1993,NE,775.2083333,3136.5625
4/30/1993,NH,116.5625,2243.645833
4/30/1993,NJ,196.6666667,16383.10417
4/30/1993,NM,1247.25,3803.770833
4/30/1993,NV,656.375,2861.8125
4/30/1993,NY,1077.354167,23277.08333
4/30/1993,OH,4911.75,17247.1875
4/30/1993,OK,1626.479167,7065.833333
4/30/1993,OR,175.5,5490.354167
4/30/1993,PA,5201.270833,19642.16667
4/30/1993,RI,0.291666667,1513.395833
4/30/1993,SC,1042.229167,6105.583333
4/30/1993,SD,224.125,1681.791667
4/30/1993,TN,2243.083333,8759.625
4/30/1993,TX,7958.229167,84325.20833
4/30/1993,US,77914.54167,523088.5625
4/30/1993,UT,1331.416667,3099.791667
4/30/1993,VA,1277.395833,11262.375
4/30/1993,VT,0.791666667,1273.666667
4/30/1993,WA,504.25,11673.04167
4/30/1993,WI,1726.291667,7743.645833
4/30/1993,WV,2779.166667,3045.354167
4/30/1993,WY,2205.25,1797.708333
5/31/1993,AK,71.02916667,3133.483333
5/31/1993,AL,2741.9125,7641.516667
5/31/1993,AR,967.5541667,4393.6375
5/31/1993,AZ,1569.133333,5822.55
5/31/1993,CA,321.075,48319.85833
5/31/1993,CO,1449.695833,5592.6625
5/31/1993,CT,123.4458333,6016.7125
5/31/1993,DC,4.2375,554.8583333
5/31/1993,DE,195.3833333,2163.045833
5/31/1993,FL,2231.895833,24075.29583
5/31/1993,GA,2236.75,13281.675
5/31/1993,HI,52.73333333,3515.120833
5/31/1993,IA,1595.854167,5614.229167
5/31/1993,ID,44.0875,1934.604167
5/31/1993,IL,3096.216667,17394.06667
5/31/1993,IN,5009.566667,12174.425
5/31/1993,KS,1409.345833,5628.983333
5/31/1993,KY,3203.029167,8112.2625
5/31/1993,LA,1139.641667,27815.84167
5/31/1993,MA,326.5375,11056.1875
5/31/1993,MD,848.7291667,7751.308333
5/31/1993,ME,62.60833333,3505.295833
5/31/1993,MI,2695.45,14208.20833
5/31/1993,MN,1509.2875,8595.466667
5/31/1993,MO,1970.904167,9677.8
5/31/1993,MS,329.0208333,6395.979167
5/31/1993,MT,814.0958333,2248.766667
5/31/1993,NC,2273.841667,11795.8
5/31/1993,ND,2525.154167,1763.8625
5/31/1993,NE,787.325,3134.804167
5/31/1993,NH,117.5375,2246.720833
5/31/1993,NJ,196.8,16319.6625
5/31/1993,NM,1248.75,3803.929167
5/31/1993,NV,654.025,2879.720833
5/31/1993,NY,1068.1125,23264.81667
5/31/1993,OH,4914.75,17291.77917
5/31/1993,OK,1639.8875,7054.9
5/31/1993,OR,175.3,5486.3125
5/31/1993,PA,5207.229167,19681.1
5/31/1993,RI,0.275,1507.670833
5/31/1993,SC,1055.804167,6121.45
5/31/1993,SD,224.3416667,1691.475
5/31/1993,TN,2274.316667,8780.808333
5/31/1993,TX,8001.904167,84234.925
5/31/1993,US,78218.09167,523566.7375
5/31/1993,UT,1334.283333,3107.275
5/31/1993,VA,1283.2375,11292.85833
5/31/1993,VT,0.675,1272.833333
5/31/1993,WA,500.35,11565.89167
5/31/1993,WI,1733.175,7786.454167
5/31/1993,WV,2786.633333,3047.079167
5/31/1993,WY,2195.516667,1810.791667
6/30/1993,AK,71.62083333,3134.05
6/30/1993,AL,2754.804167,7658.783333
6/30/1993,AR,958.4625,4415.379167
6/30/1993,AZ,1578.1,5846.016667
6/30/1993,CA,319.025,48186.675
6/30/1993,CO,1452.7875,5633.720833
6/30/1993,CT,123.0375,5985.7375
6/30/1993,DC,4.245833333,558.5083333
6/30/1993,DE,201.0166667,2162.2375
6/30/1993,FL,2232.854167,24150.32083
6/30/1993,GA,2250.083333,13407.05833
6/30/1993,HI,55.96666667,3471.2625
6/30/1993,IA,1605.729167,5683.1875
6/30/1993,ID,44.02916667,1949.979167
6/30/1993,IL,3150.683333,17492.63333
6/30/1993,IN,5022.8,12220.14167
6/30/1993,KS,1435.670833,5560.55
6/30/1993,KY,3239.620833,8113.920833
6/30/1993,LA,1139.658333,27858.39167
6/30/1993,MA,322.8458333,11025.39583
6/30/1993,MD,853.3541667,7784.491667
6/30/1993,ME,59.25833333,3516.9875
6/30/1993,MI,2700.983333,14249.125
6/30/1993,MN,1520.929167,8631.433333
6/30/1993,MO,1955.9125,9717.433333
6/30/1993,MS,333.5625,6427.604167
6/30/1993,MT,799.0875,2266.7
6/30/1993,NC,2287.225,11842.43333
6/30/1993,ND,2525.1625,1760.954167
6/30/1993,NE,799.4416667,3133.045833
6/30/1993,NH,118.5125,2249.795833
6/30/1993,NJ,196.9333333,16256.22083
6/30/1993,NM,1250.25,3804.0875
6/30/1993,NV,651.675,2897.629167
6/30/1993,NY,1058.870833,23252.55
6/30/1993,OH,4917.75,17336.37083
6/30/1993,OK,1653.295833,7043.966667
6/30/1993,OR,175.1,5482.270833
6/30/1993,PA,5213.1875,19720.03333
6/30/1993,RI,0.258333333,1501.945833
6/30/1993,SC,1069.379167,6137.316667
6/30/1993,SD,224.5583333,1701.158333
6/30/1993,TN,2305.55,8801.991667
6/30/1993,TX,8045.579167,84144.64167
6/30/1993,US,78521.64167,524044.9125
6/30/1993,UT,1337.15,3114.758333
6/30/1993,VA,1289.079167,11323.34167
6/30/1993,VT,0.558333333,1272
6/30/1993,WA,496.45,11458.74167
6/30/1993,WI,1740.058333,7829.2625
6/30/1993,WV,2794.1,3048.804167
6/30/1993,WY,2185.783333,1823.875
7/31/1993,AK,72.2125,3134.616667
7/31/1993,AL,2767.695833,7676.05
7/31/1993,AR,949.3708333,4437.120833
7/31/1993,AZ,1587.066667,5869.483333
7/31/1993,CA,316.975,48053.49167
7/31/1993,CO,1455.879167,5674.779167
7/31/1993,CT,122.6291667,5954.7625
7/31/1993,DC,4.254166667,562.1583333
7/31/1993,DE,206.65,2161.429167
7/31/1993,FL,2233.8125,24225.34583
7/31/1993,GA,2263.416667,13532.44167
7/31/1993,HI,59.2,3427.404167
7/31/1993,IA,1615.604167,5752.145833
7/31/1993,ID,43.97083333,1965.354167
7/31/1993,IL,3205.15,17591.2
7/31/1993,IN,5036.033333,12265.85833
7/31/1993,KS,1461.995833,5492.116667
7/31/1993,KY,3276.2125,8115.579167
7/31/1993,LA,1139.675,27900.94167
7/31/1993,MA,319.1541667,10994.60417
7/31/1993,MD,857.9791667,7817.675
7/31/1993,ME,55.90833333,3528.679167
7/31/1993,MI,2706.516667,14290.04167
7/31/1993,MN,1532.570833,8667.4
7/31/1993,MO,1940.920833,9757.066667
7/31/1993,MS,338.1041667,6459.229167
7/31/1993,MT,784.0791667,2284.633333
7/31/1993,NC,2300.608333,11889.06667
7/31/1993,ND,2525.170833,1758.045833
7/31/1993,NE,811.5583333,3131.2875
7/31/1993,NH,119.4875,2252.870833
7/31/1993,NJ,197.0666667,16192.77917
7/31/1993,NM,1251.75,3804.245833
7/31/1993,NV,649.325,2915.5375
7/31/1993,NY,1049.629167,23240.28333
7/31/1993,OH,4920.75,17380.9625
7/31/1993,OK,1666.704167,7033.033333
7/31/1993,OR,174.9,5478.229167
7/31/1993,PA,5219.145833,19758.96667
7/31/1993,RI,0.241666667,1496.220833
7/31/1993,SC,1082.954167,6153.183333
7/31/1993,SD,224.775,1710.841667
7/31/1993,TN,2336.783333,8823.175
7/31/1993,TX,8089.254167,84054.35833
7/31/1993,US,78825.19167,524523.0875
7/31/1993,UT,1340.016667,3122.241667
7/31/1993,VA,1294.920833,11353.825
7/31/1993,VT,0.441666667,1271.166667
7/31/1993,WA,492.55,11351.59167
7/31/1993,WI,1746.941667,7872.070833
7/31/1993,WV,2801.566667,3050.529167
7/31/1993,WY,2176.05,1836.958333
8/31/1993,AK,72.80416667,3135.183333
8/31/1993,AL,2780.5875,7693.316667
8/31/1993,AR,940.2791667,4458.8625
8/31/1993,AZ,1596.033333,5892.95
8/31/1993,CA,314.925,47920.30833
8/31/1993,CO,1458.970833,5715.8375
8/31/1993,CT,122.2208333,5923.7875
8/31/1993,DC,4.2625,565.8083333
8/31/1993,DE,212.2833333,2160.620833
8/31/1993,FL,2234.770833,24300.37083
8/31/1993,GA,2276.75,13657.825
8/31/1993,HI,62.43333333,3383.545833
8/31/1993,IA,1625.479167,5821.104167
8/31/1993,ID,43.9125,1980.729167
8/31/1993,IL,3259.616667,17689.76667
8/31/1993,IN,5049.266667,12311.575
8/31/1993,KS,1488.320833,5423.683333
8/31/1993,KY,3312.804167,8117.2375
8/31/1993,LA,1139.691667,27943.49167
8/31/1993,MA,315.4625,10963.8125
8/31/1993,MD,862.6041667,7850.858333
8/31/1993,ME,52.55833333,3540.370833
8/31/1993,MI,2712.05,14330.95833
8/31/1993,MN,1544.2125,8703.366667
8/31/1993,MO,1925.929167,9796.7
8/31/1993,MS,342.6458333,6490.854167
8/31/1993,MT,769.0708333,2302.566667
8/31/1993,NC,2313.991667,11935.7
8/31/1993,ND,2525.179167,1755.1375
8/31/1993,NE,823.675,3129.529167
8/31/1993,NH,120.4625,2255.945833
8/31/1993,NJ,197.2,16129.3375
8/31/1993,NM,1253.25,3804.404167
8/31/1993,NV,646.975,2933.445833
8/31/1993,NY,1040.3875,23228.01667
8/31/1993,OH,4923.75,17425.55417
8/31/1993,OK,1680.1125,7022.1
8/31/1993,OR,174.7,5474.1875
8/31/1993,PA,5225.104167,19797.9
8/31/1993,RI,0.225,1490.495833
8/31/1993,SC,1096.529167,6169.05
8/31/1993,SD,224.9916667,1720.525
8/31/1993,TN,2368.016667,8844.358333
8/31/1993,TX,8132.929167,83964.075
8/31/1993,US,79128.74167,525001.2625
8/31/1993,UT,1342.883333,3129.725
8/31/1993,VA,1300.7625,11384.30833
8/31/1993,VT,0.325,1270.333333
8/31/1993,WA,488.65,11244.44167
8/31/1993,WI,1753.825,7914.879167
8/31/1993,WV,2809.033333,3052.254167
8/31/1993,WY,2166.316667,1850.041667
9/30/1993,AK,73.39583333,3135.75
9/30/1993,AL,2793.479167,7710.583333
9/30/1993,AR,931.1875,4480.604167
9/30/1993,AZ,1605,5916.416667
9/30/1993,CA,312.875,47787.125
9/30/1993,CO,1462.0625,5756.895833
9/30/1993,CT,121.8125,5892.8125
9/30/1993,DC,4.270833333,569.4583333
9/30/1993,DE,217.9166667,2159.8125
9/30/1993,FL,2235.729167,24375.39583
9/30/1993,GA,2290.083333,13783.20833
9/30/1993,HI,65.66666667,3339.6875
9/30/1993,IA,1635.354167,5890.0625
9/30/1993,ID,43.85416667,1996.104167
9/30/1993,IL,3314.083333,17788.33333
9/30/1993,IN,5062.5,12357.29167
9/30/1993,KS,1514.645833,5355.25
9/30/1993,KY,3349.395833,8118.895833
9/30/1993,LA,1139.708333,27986.04167
9/30/1993,MA,311.7708333,10933.02083
9/30/1993,MD,867.2291667,7884.041667
9/30/1993,ME,49.20833333,3552.0625
9/30/1993,MI,2717.583333,14371.875
9/30/1993,MN,1555.854167,8739.333333
9/30/1993,MO,1910.9375,9836.333333
9/30/1993,MS,347.1875,6522.479167
9/30/1993,MT,754.0625,2320.5
9/30/1993,NC,2327.375,11982.33333
9/30/1993,ND,2525.1875,1752.229167
9/30/1993,NE,835.7916667,3127.770833
9/30/1993,NH,121.4375,2259.020833
9/30/1993,NJ,197.3333333,16065.89583
9/30/1993,NM,1254.75,3804.5625
9/30/1993,NV,644.625,2951.354167
9/30/1993,NY,1031.145833,23215.75
9/30/1993,OH,4926.75,17470.14583
9/30/1993,OK,1693.520833,7011.166667
9/30/1993,OR,174.5,5470.145833
9/30/1993,PA,5231.0625,19836.83333
9/30/1993,RI,0.208333333,1484.770833
9/30/1993,SC,1110.104167,6184.916667
9/30/1993,SD,225.2083333,1730.208333
9/30/1993,TN,2399.25,8865.541667
9/30/1993,TX,8176.604167,83873.79167
9/30/1993,US,79432.29167,525479.4375
9/30/1993,UT,1345.75,3137.208333
9/30/1993,VA,1306.604167,11414.79167
9/30/1993,VT,0.208333333,1269.5
9/30/1993,WA,484.75,11137.29167
9/30/1993,WI,1760.708333,7957.6875
9/30/1993,WV,2816.5,3053.979167
9/30/1993,WY,2156.583333,1863.125
10/31/1993,AK,73.9875,3136.316667
10/31/1993,AL,2806.370833,7727.85
10/31/1993,AR,922.0958333,4502.345833
10/31/1993,AZ,1613.966667,5939.883333
10/31/1993,CA,310.825,47653.94167
10/31/1993,CO,1465.154167,5797.954167
10/31/1993,CT,121.4041667,5861.8375
10/31/1993,DC,4.279166667,573.1083333
10/31/1993,DE,223.55,2159.004167
10/31/1993,FL,2236.6875,24450.42083
10/31/1993,GA,2303.416667,13908.59167
10/31/1993,HI,68.9,3295.829167
10/31/1993,IA,1645.229167,5959.020833
10/31/1993,ID,43.79583333,2011.479167
10/31/1993,IL,3368.55,17886.9
10/31/1993,IN,5075.733333,12403.00833
10/31/1993,KS,1540.970833,5286.816667
10/31/1993,KY,3385.9875,8120.554167
10/31/1993,LA,1139.725,28028.59167
10/31/1993,MA,308.0791667,10902.22917
10/31/1993,MD,871.8541667,7917.225
10/31/1993,ME,45.85833333,3563.754167
10/31/1993,MI,2723.116667,14412.79167
10/31/1993,MN,1567.495833,8775.3
10/31/1993,MO,1895.945833,9875.966667
10/31/1993,MS,351.7291667,6554.104167
10/31/1993,MT,739.0541667,2338.433333
10/31/1993,NC,2340.758333,12028.96667
10/31/1993,ND,2525.195833,1749.320833
10/31/1993,NE,847.9083333,3126.0125
10/31/1993,NH,122.4125,2262.095833
10/31/1993,NJ,197.4666667,16002.45417
10/31/1993,NM,1256.25,3804.720833
10/31/1993,NV,642.275,2969.2625
10/31/1993,NY,1021.904167,23203.48333
10/31/1993,OH,4929.75,17514.7375
10/31/1993,OK,1706.929167,7000.233333
10/31/1993,OR,174.3,5466.104167
10/31/1993,PA,5237.020833,19875.76667
10/31/1993,RI,0.191666667,1479.045833
10/31/1993,SC,1123.679167,6200.783333
10/31/1993,SD,225.425,1739.891667
10/31/1993,TN,2430.483333,8886.725
10/31/1993,TX,8220.279167,83783.50833
10/31/1993,US,79735.84167,525957.6125
10/31/1993,UT,1348.616667,3144.691667
10/31/1993,VA,1312.445833,11445.275
10/31/1993,VT,0.091666667,1268.666667
10/31/1993,WA,480.85,11030.14167
10/31/1993,WI,1767.591667,8000.495833
10/31/1993,WV,2823.966667,3055.704167
10/31/1993,WY,2146.85,1876.208333
11/30/1993,AK,74.57916667,3136.883333
11/30/1993,AL,2819.2625,7745.116667
11/30/1993,AR,913.0041667,4524.0875
11/30/1993,AZ,1622.933333,5963.35
11/30/1993,CA,308.775,47520.75833
11/30/1993,CO,1468.245833,5839.0125
11/30/1993,CT,120.9958333,5830.8625
11/30/1993,DC,4.2875,576.7583333
11/30/1993,DE,229.1833333,2158.195833
11/30/1993,FL,2237.645833,24525.44583
11/30/1993,GA,2316.75,14033.975
11/30/1993,HI,72.13333333,3251.970833
11/30/1993,IA,1655.104167,6027.979167
11/30/1993,ID,43.7375,2026.854167
11/30/1993,IL,3423.016667,17985.46667
11/30/1993,IN,5088.966667,12448.725
11/30/1993,KS,1567.295833,5218.383333
11/30/1993,KY,3422.579167,8122.2125
11/30/1993,LA,1139.741667,28071.14167
11/30/1993,MA,304.3875,10871.4375
11/30/1993,MD,876.4791667,7950.408333
11/30/1993,ME,42.50833333,3575.445833
11/30/1993,MI,2728.65,14453.70833
11/30/1993,MN,1579.1375,8811.266667
11/30/1993,MO,1880.954167,9915.6
11/30/1993,MS,356.2708333,6585.729167
11/30/1993,MT,724.0458333,2356.366667
11/30/1993,NC,2354.141667,12075.6
11/30/1993,ND,2525.204167,1746.4125
11/30/1993,NE,860.025,3124.254167
11/30/1993,NH,123.3875,2265.170833
11/30/1993,NJ,197.6,15939.0125
11/30/1993,NM,1257.75,3804.879167
11/30/1993,NV,639.925,2987.170833
11/30/1993,NY,1012.6625,23191.21667
11/30/1993,OH,4932.75,17559.32917
11/30/1993,OK,1720.3375,6989.3
11/30/1993,OR,174.1,5462.0625
11/30/1993,PA,5242.979167,19914.7
11/30/1993,RI,0.175,1473.320833
11/30/1993,SC,1137.254167,6216.65
11/30/1993,SD,225.6416667,1749.575
11/30/1993,TN,2461.716667,8907.908333
11/30/1993,TX,8263.954167,83693.225
11/30/1993,US,80039.39167,526435.7875
11/30/1993,UT,1351.483333,3152.175
11/30/1993,VA,1318.2875,11475.75833
11/30/1993,VT,-0.025,1267.833333
11/30/1993,WA,476.95,10922.99167
11/30/1993,WI,1774.475,8043.304167
11/30/1993,WV,2831.433333,3057.429167
11/30/1993,WY,2137.116667,1889.291667
12/31/1993,AK,75.17083333,3137.45
12/31/1993,AL,2832.154167,7762.383333
12/31/1993,AR,903.9125,4545.829167
12/31/1993,AZ,1631.9,5986.816667
12/31/1993,CA,306.725,47387.575
12/31/1993,CO,1471.3375,5880.070833
12/31/1993,CT,120.5875,5799.8875
12/31/1993,DC,4.295833333,580.4083333
12/31/1993,DE,234.8166667,2157.3875
12/31/1993,FL,2238.604167,24600.47083
12/31/1993,GA,2330.083333,14159.35833
12/31/1993,HI,75.36666667,3208.1125
12/31/1993,IA,1664.979167,6096.9375
12/31/1993,ID,43.67916667,2042.229167
12/31/1993,IL,3477.483333,18084.03333
12/31/1993,IN,5102.2,12494.44167
12/31/1993,KS,1593.620833,5149.95
12/31/1993,KY,3459.170833,8123.870833
12/31/1993,LA,1139.758333,28113.69167
12/31/1993,MA,300.6958333,10840.64583
12/31/1993,MD,881.1041667,7983.591667
12/31/1993,ME,39.15833333,3587.1375
12/31/1993,MI,2734.183333,14494.625
12/31/1993,MN,1590.779167,8847.233333
12/31/1993,MO,1865.9625,9955.233333
12/31/1993,MS,360.8125,6617.354167
12/31/1993,MT,709.0375,2374.3
12/31/1993,NC,2367.525,12122.23333
12/31/1993,ND,2525.2125,1743.504167
12/31/1993,NE,872.1416667,3122.495833
12/31/1993,NH,124.3625,2268.245833
12/31/1993,NJ,197.7333333,15875.57083
12/31/1993,NM,1259.25,3805.0375
12/31/1993,NV,637.575,3005.079167
12/31/1993,NY,1003.420833,23178.95
12/31/1993,OH,4935.75,17603.92083
12/31/1993,OK,1733.745833,6978.366667
12/31/1993,OR,173.9,5458.020833
12/31/1993,PA,5248.9375,19953.63333
12/31/1993,RI,0.158333333,1467.595833
12/31/1993,SC,1150.829167,6232.516667
12/31/1993,SD,225.8583333,1759.258333
12/31/1993,TN,2492.95,8929.091667
12/31/1993,TX,8307.629167,83602.94167
12/31/1993,US,80342.94167,526913.9625
12/31/1993,UT,1354.35,3159.658333
12/31/1993,VA,1324.129167,11506.24167
12/31/1993,VT,-0.141666667,1267
12/31/1993,WA,473.05,10815.84167
12/31/1993,WI,1781.358333,8086.1125
12/31/1993,WV,2838.9,3059.154167
12/31/1993,WY,2127.383333,1902.375
1/31/1994,AK,69.40416667,3174.758333
1/31/1994,AL,2702.45,7855.929167
1/31/1994,AR,997.0041667,4511.7125
1/31/1994,AZ,1604.670833,5919.9625
1/31/1994,CA,313.7625,49091.18333
1/31/1994,CO,1470.458333,5702.925
1/31/1994,CT,124.2583333,5867.05
1/31/1994,DC,4.1,567.6458333
1/31/1994,DE,195.5833333,2127.408333
1/31/1994,FL,2253.883333,24537.74583
1/31/1994,GA,2338.2375,13522.325
1/31/1994,HI,58.07083333,3578.745833
1/31/1994,IA,1615.616667,5812.579167
1/31/1994,ID,44.225,1980.241667
1/31/1994,IL,3213.241667,17641.02917
1/31/1994,IN,5016.029167,12418.125
1/31/1994,KS,1440.283333,5473.870833
1/31/1994,KY,3220.229167,8115.6125
1/31/1994,LA,1155.566667,28769.09167
1/31/1994,MA,325.425,10872.7125
1/31/1994,MD,864.0291667,7833.970833
1/31/1994,ME,57.95833333,3610.620833
1/31/1994,MI,2833.3875,14303.70833
1/31/1994,MN,1542.05,8788.316667
1/31/1994,MO,2108.991667,9942.4125
1/31/1994,MS,345.3958333,6322.591667
1/31/1994,MT,861.2583333,2252.379167
1/31/1994,NC,2211.829167,11948.175
1/31/1994,ND,2527.454167,1764.75
1/31/1994,NE,791.775,3175.216667
1/31/1994,NH,113.7125,2281.895833
1/31/1994,NJ,200.3375,16797.2
1/31/1994,NM,1264.575,3720.729167
1/31/1994,NV,656.575,2975.320833
1/31/1994,NY,1038.5,22842.12917
1/31/1994,OH,4861.95,17464.79167
1/31/1994,OK,1620.025,7106.7125
1/31/1994,OR,189.2125,5501.7
1/31/1994,PA,5161.229167,19938.325
1/31/1994,RI,0.25,1527.883333
1/31/1994,SC,1079.129167,6134.75
1/31/1994,SD,237.4166667,1722.35
1/31/1994,TN,2230.641667,8952.720833
1/31/1994,TX,7955.666667,86056.0625
1/31/1994,US,78943.60417,530873.5
1/31/1994,UT,1358.833333,3150.4875
1/31/1994,VA,1255.5875,11428.77083
1/31/1994,VT,0.4625,1266.258333
1/31/1994,WA,508.3375,11637.47917
1/31/1994,WI,1776.9125,7947.116667
1/31/1994,WV,2898.633333,3109.891667
1/31/1994,WY,2229.216667,1828.204167
2/28/1994,AK,68.84583333,3183.741667
2/28/1994,AL,2689.383333,7897.820833
2/28/1994,AR,1006.579167,4530.704167
2/28/1994,AZ,1609.579167,5933.7875
2/28/1994,CA,312.8208333,49306.98333
2/28/1994,CO,1474.041667,5713.741667
2/28/1994,CT,124.575,5844.116667
2/28/1994,DC,4.066666667,569.2708333
2/28/1994,DE,193.75,2119.758333
2/28/1994,FL,2258.45,24615.50417
2/28/1994,GA,2356.345833,13534.00833
2/28/1994,HI,58.17916667,3607.504167
2/28/1994,IA,1616.716667,5833.670833
2/28/1994,ID,44.275,1985.258333
2/28/1994,IL,3221.091667,17663.05417
2/28/1994,IN,5013.054167,12457.04167
2/28/1994,KS,1438.383333,5462.2125
